feature	Peptoniphilaceae	Oscillospiraceae	Lachnospiraceae	Campylobacteraceae	Phyllobacteriaceae	Pseudomonadaceae	Peptostreptococcaceae	Streptococcaceae	Clostridiaceae	Veillonellaceae	Enterobacteriaceae	Lactobacillaceae	Eubacteriales_unclassified_order	Anaerovoracaceae	Acutalibacteraceae	Lysobacteraceae	Bacteroidaceae	Propionibacteriaceae	Moraxellaceae	Rhizobiaceae	Staphylococcaceae	Oxalobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Enterococcaceae	Tissierellia_unclassified_class	Pasteurellaceae	Planococcaceae	Corynebacteriaceae	Bacillaceae	Erysipelotrichaceae	Brucellaceae	Burkholderiaceae	Gemellaceae	Anaerotignaceae	Fusobacteriaceae	Tannerellaceae	Carnobacteriaceae	Prevotellaceae	Porphyromonadaceae	Sphaerotilaceae	Atopobiaceae	Yersiniaceae	Sphingomonadaceae	Sutterellaceae	Aerococcaceae	Natronincolaceae	Erwiniaceae	Acidaminococcaceae	Pectobacteriaceae	Bruguierivoracaceae	Vibrionaceae	Actinomycetaceae	Microbacteriaceae	Morganellaceae	Methylobacteriaceae	Hafniaceae	Methylocystaceae	Comamonadaceae	Burkholderiales_unclassified_order	Selenomonadaceae	Aeromonadaceae	Filifactoraceae	Tissierellaceae	Neisseriaceae	Rhodocyclaceae	Flavobacteriaceae	Listeriaceae	Sterolibacteriaceae	Devosiaceae	Chromobacteriaceae	Weeksellaceae	Alcaligenaceae	Acetobacteraceae	Sphingosinicellaceae	Hyphomicrobiaceae	Micrococcaceae	Caulobacteraceae	Nitrobacteraceae	Nautiliaceae	Zoogloeaceae	Boseaceae	Leptotrichiaceae	Hyphomicrobiales_unclassified_order	Stappiaceae	Erythrobacteraceae	Gallionellaceae	Nostocaceae	Beijerinckiaceae	Xanthobacteraceae	Blastochloridaceae	Paracoccaceae	Stellaceae	Roseobacteraceae	Azospirillaceae	Betaproteobacteria_unclassified_class	Synechococcaceae	Oscillatoriaceae	Zymomonadaceae
2023_06_01_Nct_04_16S_PDA-MAPS	-7.41685960704155	-18.3691627957267	-12.5043224482919	-14.5126993175944	-4.91186541102381	-4.94208002407082	-15.4903495057393	-1.61177963164334	-9.33439744684958	-11.5043224482919	-3.57063179333966	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-4.10344301200971	-4.64013630363761	-9.18239435340453	-4.18690983452702	-3.14677044367381	-15.0672145628855	-6.52704252479197	-13.577192765687	-7.74943494612842	-18.5807443704987	-18.5651839120823	-16.6381530492481	-18.5807443704987	-6.50432244829189	-3.72296273476723	-4.24693460559924	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-15.7492409390223	-15.8929222236306	-18.6859190752726	-18.0734616935627	-9.69696752623429	-4.65883239734752	-17.0734616935627	-16.5841991544598	-17.6859190752726	-4.70990658194179	-16.9354643519871	-11.5043224482919	-10.1823943534045	-17.9919314431665	-9.18239435340453	-7.25639493484831	-10.9193599475707	-18.76895318841	-12.5043224482919	-17.0491040424278	-12.5043224482919	-18.3589687813473	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-12.5043224482919	-18.5651839120823	-17.9919314431665	-10.5043224482919	-18.3691627957267	-10.5043224482919	-18.76895318841	-17.0491040424278	-18.76895318841	-18.6859190752726	-12.5043224482919	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-10.5043224482919	-16.5714267680553	-12.5043224482919	-12.5043224482919	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-17.6381530492481	-12.5043224482919	-14.5660540381711	-18.5807443704987
2021_02_22_NTC_1 3_16S_pda_mice_kpc	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-8.58496250072116	-9.58496250072116	-15.4903495057393	-1.1926450779424	-17.0902158201331	-14.0699531794855	-2.52968006521997	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-9.58496250072116	-18.5651839120823	-18.76895318841	-1.45053618050023	-17.2934716488381	-15.0672145628855	-16.5824066396913	-13.577192765687	-15.7492409390223	-18.5807443704987	-18.5651839120823	-8.58496250072116	-18.5807443704987	-17.76895318841	-18.5651839120823	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-15.7492409390223	-15.8929222236306	-18.6859190752726	-18.0734616935627	-8.58496250072116	-14.105752293445	-17.0734616935627	-16.5841991544598	-17.6859190752726	-8.58496250072116	-16.9354643519871	-17.0902158201331	-18.3691627957267	-9.58496250072116	-16.0836039787762	-16.9029167771886	-9.58496250072116	-18.76895318841	-17.9919314431665	-17.0491040424278	-9.58496250072116	-8	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-17.0491040424278	-9.58496250072116	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-9.58496250072116	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_02_22_NTC_2 4_16S_pda_mice_kpc	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-9.68956125428553	-6.49973669540551	-15.4903495057393	-8.98912153614443	-17.0902158201331	-14.0699531794855	-1.42043457513611	-3.3949405053939	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-12.6895612542855	-11.6895612542855	-11.6895612542855	-2.77218917480868	-11.6895612542855	-15.0672145628855	-4.08593490929933	-13.577192765687	-10.1045987535644	-10.6895612542855	-18.5651839120823	-2.59416423149297	-18.5807443704987	-12.6895612542855	-18.5651839120823	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-9.51963625284321	-15.7492409390223	-15.8929222236306	-18.6859190752726	-18.0734616935627	-7.26329649958343	-11.6895612542855	-17.0734616935627	-12.6895612542855	-17.6859190752726	-7.19770815795585	-16.9354643519871	-9.10459875356437	-12.6895612542855	-8.98912153614443	-16.0836039787762	-16.9029167771886	-8.60209841303519	-18.76895318841	-9.88220633222792	-17.0491040424278	-9.23012963564823	-18.3589687813473	-16.8492096005693	-9.23012963564823	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-3.09710421701744	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-17.0491040424278	-18.76895318841	-18.6859190752726	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-11.6895612542855	-16.770999340384	-18.6859190752726	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-11.6895612542855	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_07_23_NTC1_16S_pda_mice_kpc	-7.05528243550119	-18.3691627957267	-15.0976618183155	-14.5126993175944	-1.51922953526098	-9.7922480296674	-15.4903495057393	-7.7922480296674	-17.0902158201331	-14.0699531794855	-1.68372357288923	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-9.7922480296674	-5.51922953526098	-3.52546148897249	-5.67677081224746	-4.86941589018986	-15.0672145628855	-10.3772105303886	-13.577192765687	-15.7492409390223	-18.5807443704987	-18.5651839120823	-9.7922480296674	-18.5807443704987	-5.98489310760979	-11.3772105303886	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-7.56985560833095	-15.7492409390223	-15.8929222236306	-18.6859190752726	-18.0734616935627	-7.12928301694497	-5.76250068627334	-17.0734616935627	-16.5841991544598	-17.6859190752726	-7.05528243550119	-16.9354643519871	-11.3772105303886	-11.3772105303886	-8.7922480296674	-16.0836039787762	-16.9029167771886	-9.05528243550119	-11.3772105303886	-10.3772105303886	-17.0491040424278	-11.3772105303886	-10.3772105303886	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-10.3772105303886	-18.5651839120823	-17.9919314431665	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-17.0491040424278	-10.3772105303886	-10.3772105303886	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-3.53172047944418	-11.3772105303886	-11.3772105303886	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-11.3772105303886	-11.3772105303886	-18.3691627957267	-18.0734616935627	-6.73335434061383	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_07_23_NTC2_16S_pda_mice_kpc	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-2.02879726430744	-6.91260424680291	-15.4903495057393	-2.65746324312675	-17.0902158201331	-14.0699531794855	-1.53839276098281	-5.07610297908579	-18.3691627957267	-18.3691627957267	-16.0836039787762	-11.3049216695817	-17.5807443704987	-17.3691627957267	-18.5651839120823	-4.24963923408048	-9.30492166958167	-17.2934716488381	-15.0672145628855	-16.5824066396913	-13.577192765687	-11.3049216695817	-18.5807443704987	-18.5651839120823	-8.98299357469431	-18.5807443704987	-6.13499666813936	-18.5651839120823	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-15.7492409390223	-15.8929222236306	-18.6859190752726	-18.0734616935627	-5.37418433201879	-4.98299357469431	-17.0734616935627	-16.5841991544598	-17.6859190752726	-6.78135971352466	-16.9354643519871	-11.3049216695817	-18.3691627957267	-8.30492166958167	-16.0836039787762	-16.9029167771886	-8.49756674752407	-18.76895318841	-9.71995916886052	-17.0491040424278	-15.7999392660634	-18.3589687813473	-16.8492096005693	-9.71995916886052	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-11.3049216695817	-17.5651839120823	-18.76895318841	-18.5651839120823	-10.3049216695817	-18.76895318841	-18.3691627957267	-17.3691627957267	-18.76895318841	-10.3049216695817	-11.3049216695817	-11.3049216695817	-18.5807443704987	-18.76895318841	-16.5714267680553	-16.7842002950055	-3.92988223823475	-16.770999340384	-11.3049216695817	-18.76895318841	-17.76895318841	-16.5714267680553	-11.3049216695817	-18.6859190752726	-18.3691627957267	-11.3049216695817	-18.3691627957267	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_09_08_1 1_16S_pda_human_ffpe	-6.48802408234867	-12.0620154652488	-9.54416716038621	-14.5126993175944	-5.46075115219857	-5.89573824082166	-15.4903495057393	-1.40681002140033	-17.0902158201331	-3.39571075449111	-3.8136565883573	-9.56725077349925	-15.5214470838861	-18.3691627957267	-16.0836039787762	-8.0702359720538	-17.5807443704987	-12.7140921618285	-6.73028419533111	-12.3515220824438	-6.18382518189362	-13.5214470838861	-15.0672145628855	-6.09518232918403	-13.577192765687	-4.55422082505013	-12.7140921618285	-18.5651839120823	-5.29022590317494	-18.5807443704987	-11.821007365745	-5.01167207955919	-5.89391319941333	-18.76895318841	-16.5841991544598	-15.4641415417066	-8.8775908941114	-12.5214470838861	-15.8929222236306	-4.73191343891576	-9.0785035880374	-12.1995189889988	-5.0702359720538	-15.5214470838861	-6.58775642893389	-17.6859190752726	-12.1995189889988	-16.9354643519871	-15.5214470838861	-14.5214470838861	-15.5214470838861	-16.0836039787762	-16.9029167771886	-13.5214470838861	-4.21823713494135	-13.1995189889988	-14.5214470838861	-6.44730562113362	-5.43265884516922	-16.8492096005693	-15.5214470838861	-18.0734616935627	-18.3691627957267	-5.81408795180524	-5.64339617115759	-16.5115055957925	-8.35152208244381	-9.66346608875855	-15.5214470838861	-18.5651839120823	-9.49907927085767	-13.936484583165	-18.3691627957267	-15.5214470838861	-7.4234150009256	-11.821007365745	-6.80377066081973	-7.70766589266909	-18.5807443704987	-13.5214470838861	-8.48802408234867	-16.7842002950055	-12.0620154652488	-15.5214470838861	-7.78673746366029	-13.5214470838861	-15.5214470838861	-12.3515220824438	-15.5214470838861	-18.6859190752726	-8.86323560113433	-18.3691627957267	-13.936484583165	-13.936484583165	-13.1995189889988	-18.5807443704987	-14.5660540381711	-14.5214470838861
2021_09_08_2 2_16S_pda_human_ffpe	-7.2281052199062	-15.9354643519871	-8.25598425248163	-14.5126993175944	-5.57571479166475	-9.82693989520891	-11.0774833568595	-1.28430051536592	-17.0902158201331	-4.4436112556574	-6.28620817446977	-11.9354643519871	-18.3691627957267	-15.9354643519871	-16.0836039787762	-9.00472701442419	-17.5807443704987	-17.3691627957267	-10.4119023959301	-11.9354643519871	-8.91309653895862	-12.1281094299295	-15.0672145628855	-7.01362341491259	-13.577192765687	-4.66692235168696	-18.5807443704987	-18.5651839120823	-9.20754389742388	-18.5807443704987	-12.3505018512659	-3.21864489065713	-5.54207389454309	-18.76895318841	-16.5841991544598	-15.4641415417066	-8.75555526197214	-15.7492409390223	-15.8929222236306	-3.20329692632369	-18.0734616935627	-13.9354643519871	-5.63054268240541	-15.9354643519871	-8.54314692920832	-17.6859190752726	-12.9354643519871	-15.9354643519871	-15.9354643519871	-18.3691627957267	-14.9354643519871	-16.0836039787762	-16.9029167771886	-13.6135362570997	-5.79208113799726	-14.3505018512659	-11.9354643519871	-5.54744706664194	-3.87544399747923	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-6.48013713168252	-9.41190239593007	-16.5115055957925	-9.76553935054477	-13.9354643519871	-13.6135362570997	-14.9354643519871	-8.7857172324824	-14.9354643519871	-14.9354643519871	-17.3691627957267	-7.89654536269478	-17.0491040424278	-5.39146590185254	-5.58011325556227	-15.9354643519871	-15.9354643519871	-10.509199597285	-16.7842002950055	-11.5431469292083	-13.3505018512659	-7.71629583152492	-18.76895318841	-15.9354643519871	-13.6135362570997	-11.7655393505448	-14.3505018512659	-10.0528213026252	-13.9354643519871	-18.3691627957267	-12.9354643519871	-13.3505018512659	-18.5807443704987	-14.5660540381711	-15.9354643519871
2021_09_08_1 3_16S_pda_human_ffpe	-8.00638599235375	-18.3691627957267	-15.0976618183155	-8.87482628812048	-16.4843194236443	-8.32108251801004	-15.4903495057393	-0.624940866846195	-17.0902158201331	-3.42384209243524	-4.92533418983101	-8.71227327533452	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-12.4730856114551	-6.65716867589406	-15.6430106128974	-10.0283007687822	-14.6430106128974	-15.0672145628855	-8.08842176121977	-13.577192765687	-3.86822355329623	-18.5807443704987	-18.5651839120823	-13.6430106128974	-18.5807443704987	-14.0580481121762	-12.4730856114551	-6.32559799913253	-18.76895318841	-16.5841991544598	-15.4641415417066	-9.49326349339272	-15.7492409390223	-15.8929222236306	-6.8421107129771	-18.0734616935627	-12.0580481121762	-6.83243897815626	-17.0734616935627	-6.44088678906694	-17.6859190752726	-13.0580481121762	-16.9354643519871	-17.0902158201331	-18.3691627957267	-13.32108251801	-16.0836039787762	-16.9029167771886	-13.6430106128974	-5.19696120618085	-13.6430106128974	-17.0491040424278	-6.54497852993688	-6.5688691501449	-16.8492096005693	-14.0580481121762	-18.0734616935627	-18.3691627957267	-5.3165811257751	-8.11944865684039	-16.5115055957925	-15.6430106128974	-17.5651839120823	-11.8356556908398	-15.6430106128974	-7.64865717603855	-18.76895318841	-18.3691627957267	-15.6430106128974	-11.5555477716471	-8.13521597269871	-18.76895318841	-13.32108251801	-18.5807443704987	-18.76895318841	-11.8356556908398	-16.7842002950055	-15.628958093399	-16.770999340384	-15.6430106128974	-15.6430106128974	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-18.3691627957267	-18.3691627957267	-18.0734616935627	-15.6430106128974	-18.5807443704987	-14.5660540381711	-15.6430106128974
2021_09_08_2 4_16S_pda_human_ffpe	-9.31619172533822	-8.33346971677005	-6.04198923821792	-14.5126993175944	-16.4843194236443	-10.867206894136	-15.4903495057393	-0.668961745111698	-12.4861167267805	-3.61773509347623	-5.22536517297936	-7.20600880758779	-14.708509148117	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-17.3691627957267	-8.90115422605937	-18.76895318841	-13.1235466473958	-16.2934716488381	-15.0672145628855	-6.18625457324675	-13.577192765687	-3.87456491758023	-16.2934716488381	-16.2934716488381	-11.7699096927811	-18.5807443704987	-17.76895318841	-12.4861167267805	-5.65322671261579	-18.76895318841	-7.50230876028312	-15.4641415417066	-7.09625495572808	-15.7492409390223	-15.8929222236306	-10.5385841466747	-18.0734616935627	-13.2934716488381	-6.22200928628151	-17.0734616935627	-5.84020101482751	-17.6859190752726	-13.1235466473958	-16.9354643519871	-15.2934716488381	-13.9715435539508	-11.7699096927811	-16.0836039787762	-16.9029167771886	-15.2934716488381	-5.26004864730068	-14.2934716488381	-17.0491040424278	-7.51868458923696	-7.07672579064283	-9.18494719205997	-18.76895318841	-18.0734616935627	-18.3691627957267	-5.59216518687951	-5.72171900533459	-16.5115055957925	-15.2934716488381	-11.0455441353945	-18.76895318841	-16.2934716488381	-9.08401828320918	-14.2934716488381	-18.3691627957267	-15.2934716488381	-10.5121119353135	-10.867206894136	-18.76895318841	-9.83404003020084	-18.5807443704987	-13.2934716488381	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-13.708509148117	-12.593031930697	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-11.0840182832092	-18.3691627957267	-18.3691627957267	-18.0734616935627	-13.2934716488381	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_09_16_NTC_16S_pda_mice_kpc	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-1.83123202407554	-7.78135971352466	-15.4903495057393	-1.82753280399523	-12.1736771363034	-5.4871766091202	-12.7586396370246	-6.68182403997374	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-13.7586396370246	-18.5651839120823	-3.62293035092018	-7.82790229946169	-10.0581999188835	-15.0672145628855	-9.23507768096756	-13.577192765687	-8.40108763240649	-18.5807443704987	-18.5651839120823	-8.11478344724985	-18.5807443704987	-5.9131495860802	-12.7586396370246	-5.1365878175682	-18.76895318841	-16.5841991544598	-15.4641415417066	-7.36632221424582	-15.7492409390223	-15.8929222236306	-12.1736771363034	-18.0734616935627	-13.7586396370246	-3.39560000676806	-17.0734616935627	-13.7586396370246	-17.6859190752726	-13.7586396370246	-16.9354643519871	-17.0902158201331	-18.3691627957267	-17.9919314431665	-16.0836039787762	-16.9029167771886	-12.7586396370246	-4.23900338418136	-17.9919314431665	-17.0491040424278	-7.8044433266377	-10.7586396370246	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-16.5369756656106	-5.30742852519225	-16.5115055957925	-13.7586396370246	-10.5887146355823	-11.7586396370246	-18.5651839120823	-17.9919314431665	-10.7586396370246	-18.3691627957267	-12.7586396370246	-18.76895318841	-17.0491040424278	-11.1736771363034	-10.1736771363034	-18.5807443704987	-12.1736771363034	-16.5714267680553	-16.7842002950055	-4.22336426040377	-12.7586396370246	-9.11478344724985	-11.4367115421372	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-13.7586396370246	-18.3691627957267	-18.3691627957267	-13.7586396370246	-5.95128471496697	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_09_17_NTC_16S_pda_mice_kpc	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-3.77375537611138	-7.82848614694169	-15.4903495057393	-2.09458035252454	-13.7111291963035	-6.83461224973853	-1.94542870865243	-11.3892011014162	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-8.78039185874064	-18.5651839120823	-5.92649435074601	-6.51145685146716	-8.98320874174033	-15.0672145628855	-10.6236663550532	-13.577192765687	-7.68876138327508	-18.5807443704987	-18.5651839120823	-9.0672730065288	-18.5807443704987	-7.91671332995342	-18.5651839120823	-11.9037742742459	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-15.7492409390223	-15.8929222236306	-12.3892011014162	-18.0734616935627	-6.36240104207245	-3.11028708191623	-17.0734616935627	-16.5841991544598	-17.6859190752726	-7.22731341903927	-16.9354643519871	-11.5412041948612	-12.7111291963035	-10.4632016828599	-16.0836039787762	-16.9029167771886	-9.21927609997385	-2.89214765687109	-9.90377427424593	-17.0491040424278	-6.10010439899618	-10.804238600695	-16.8492096005693	-11.1261666955824	-18.0734616935627	-18.3691627957267	-10.1875672402465	-4.65992025538876	-16.5115055957925	-13.1261666955824	-12.3892011014162	-14.7111291963035	-18.5651839120823	-11.7111291963035	-10.6236663550532	-14.7111291963035	-14.7111291963035	-18.76895318841	-17.0491040424278	-12.7111291963035	-11.7111291963035	-18.5807443704987	-11.0106894781624	-13.7111291963035	-16.7842002950055	-5.85004229030814	-16.770999340384	-8.14127358797258	-11.5412041948612	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-18.3691627957267	-13.1261666955824	-18.3691627957267	-18.0734616935627	-5.44200251715411	-18.5807443704987	-14.5660540381711	-18.5807443704987
2021_12_02_1 1_16S_pda_human_ffpe	-15.9029167771886	-15.5572542706441	-15.0976618183155	-14.5126993175944	-6.16064948946224	-15.5572542706441	-15.4903495057393	-14.486038890038	-17.0902158201331	-14.0699531794855	-5.24323756674274	-16.4903495057393	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-17.3691627957267	-10.6503636750356	-11.0336923145871	-15.7999392660634	-4.94807553250212	-15.0672145628855	-16.5824066396913	-13.577192765687	-14.5572542706441	-18.5807443704987	-18.5651839120823	-16.6381530492481	-18.5807443704987	-12.2353261757567	-3.38482676199862	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-15.7492409390223	-15.8929222236306	-2.87294395951975	-18.0734616935627	-13.2353261757567	-4.50604532972934	-8.85681455250301	-16.5841991544598	-17.6859190752726	-13.9722917699229	-16.9354643519871	-14.5572542706441	-15.5572542706441	-17.9919314431665	-16.0836039787762	-16.9029167771886	-15.5572542706441	-7.66243650733616	-13.5572542706441	-11.6503636750356	-1.38646854264339	-3.25233260106243	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-7.402436161592	-9.06540117431443	-10.4697914293938	-18.5651839120823	-9.30932675720052	-13.5572542706441	-11.9722917699229	-17.9919314431665	-3.88704063390554	-18.3691627957267	-12.7498993485865	-9.0815208396777	-17.0491040424278	-4.60087811339443	-6.333252596446	-18.5807443704987	-11.7498993485865	-8.51286015128565	-16.7842002950055	-12.2353261757567	-12.2353261757567	-6.37237892773582	-13.2353261757567	-14.5572542706441	-15.5572542706441	-9.27185205178185	-14.5572542706441	-13.2353261757567	-15.5572542706441	-18.3691627957267	-18.0734616935627	-8.34780090501515	-18.5807443704987	-14.5660540381711	-11.7498993485865
2021_12_02_2 2_16S_pda_human_ffpe	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-5.29436604172771	-10.4186022589801	-15.4903495057393	-9.06496530436545	-17.0902158201331	-14.0699531794855	-6.25224387255803	-7.73802784666434	-18.3691627957267	-18.3691627957267	-16.0836039787762	-12.1031004332522	-17.5807443704987	-12.1031004332522	-11.7811723383649	-11.0035647597013	-8.48000280364429	-5.05053238244806	-15.0672145628855	-12.5885272604225	-13.577192765687	-15.7492409390223	-18.5807443704987	-18.5651839120823	-10.9797180177469	-18.5807443704987	-10.6816366648139	-3.39377040600021	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-16.5841991544598	-15.7492409390223	-15.8929222236306	-2.94945793059177	-18.0734616935627	-14.5885272604225	-3.58276237806949	-8.70588421106062	-16.5841991544598	-17.6859190752726	-14.3254928545887	-16.9354643519871	-15.3254928545887	-16.9104553553098	-16.9104553553098	-16.0836039787762	-12.9104553553098	-14.9104553553098	-6.02552170736006	-17.9919314431665	-10.7405303538675	-2.25632283644738	-3.12387941214142	-16.8492096005693	-18.76895318841	-18.0734616935627	-18.3691627957267	-7.31799831804174	-8.77602903508889	-16.5115055957925	-10.4841906006077	-9.39475551702578	-12.2665991655351	-12.3254928545887	-17.9919314431665	-3.90746458346927	-14.3254928545887	-13.3254928545887	-7.97971801774693	-13.1031004332522	-3.1036036931174	-4.80979301630462	-18.5807443704987	-11.4186022589801	-8.14558376457373	-16.7842002950055	-12.2665991655351	-12.7405303538675	-5.45358761692948	-13.9104553553098	-13.0035647597013	-12.8229925140595	-8.14227103053289	-13.9104553553098	-15.9104553553098	-15.9104553553098	-15.9104553553098	-14.3254928545887	-8.54413314106401	-18.5807443704987	-14.5660540381711	-12.3254928545887
2021_12_02_1 3_16S_pda_human_ffpe	-15.9029167771886	-18.3691627957267	-15.0976618183155	-14.5126993175944	-16.4843194236443	-18.6859190752726	-15.4903495057393	-14.486038890038	-17.0902158201331	-14.0699531794855	-1.42594049090124	-13.763004829586	-18.3691627957267	-18.3691627957267	-16.0836039787762	-14.8803046523577	-17.5807443704987	-7.95564990752837	-18.5651839120823	-13.763004829586	-1.131827773882	-17.2934716488381	-15.0672145628855	-16.5824066396913	-13.577192765687	-15.7492409390223	-18.5807443704987	-18.5651839120823	-7.57318027070596	-18.5807443704987	-17.76895318841	-18.5651839120823	-15.4793381941495	-18.76895318841	-16.5841991544598	-15.4641415417066	-13.763004829586	-15.7492409390223	-15.8929222236306	-12.763004829586	-18.0734616935627	-9.51507731614239	-2.83079007761759	-17.0734616935627	-16.5841991544598	-17.6859190752726	-10.0625651114449	-16.9354643519871	-11.763004829586	-10.9556499075284	-12.763004829586	-16.0836039787762	-16.9029167771886	-13.763004829586	-18.76895318841	-10.763004829586	-17.0491040424278	-12.763004829586	-13.763004829586	-16.8492096005693	-13.763004829586	-18.0734616935627	-18.3691627957267	-16.5369756656106	-17.1843717370997	-16.5115055957925	-18.5651839120823	-17.5651839120823	-18.76895318841	-18.5651839120823	-17.9919314431665	-13.763004829586	-18.3691627957267	-9.00811732742251	-18.76895318841	-17.0491040424278	-13.763004829586	-8.40545282496789	-12.763004829586	-18.76895318841	-16.5714267680553	-16.7842002950055	-15.628958093399	-16.770999340384	-12.1780423288648	-18.76895318841	-17.76895318841	-16.5714267680553	-17.6859190752726	-18.6859190752726	-7.09057948761448	-18.3691627957267	-7.88036178022414	-18.0734616935627	-17.6381530492481	-18.5807443704987	-14.5660540381711	-12.763004829586
