feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Vibrionaceae	sample_type	paraffin_ctrl	-1.14021514826167	0.380388977361277	197	54	0.00307617126764621	0.00602929568458657
Selenomonadaceae	sample_type	paraffin_ctrl	-1.44359423151188	0.483449139592719	197	57	0.00318857180137595	0.00612705953989888
Hafniaceae	sample_type	paraffin_ctrl	-1.15045459691499	0.386772802763351	197	54	0.00330542774214578	0.00622945997558243
Oxalobacteraceae	sample_type	paraffin_ctrl	-2.09553267440981	0.716875992042016	197	123	0.00387491383850691	0.00703225104025328
Bruguierivoracaceae	sample_type	paraffin_ctrl	-0.916632173840705	0.313468555144683	197	47	0.00386284198665566	0.00703225104025328
Pseudomonadaceae	sample_type	paraffin_ctrl	-1.96428203247791	0.716590998217193	197	98	0.00669166535569868	0.0119233309974267
Bacillaceae	sample_type	paraffin_ctrl	-1.43831376024025	0.539521997879123	197	114	0.00832230458953391	0.0138166554269839
Atopobiaceae	sample_type	paraffin_ctrl	-1.12558708923482	0.420977759043959	197	30	0.0081370521528977	0.0138166554269839
Acetobacteraceae	sample_type	paraffin_ctrl	1.35041677610536	0.504207309327682	197	42	0.00803122172238736	0.0138166554269839
Gallionellaceae	sample_type	paraffin_ctrl	0.829228939048334	0.311264155348591	197	29	0.00836621911806236	0.0138166554269839
Beijerinckiaceae	sample_type	paraffin_ctrl	0.556922281453643	0.209352668186186	197	20	0.00845917679203097	0.0138166554269839
Oscillatoriaceae	sample_type	paraffin_ctrl	0.425218890164019	0.164838515068963	197	20	0.0106269884021814	0.0170728666133405
Microbacteriaceae	sample_type	paraffin_ctrl	0.590337832158639	0.239356294502145	197	21	0.01451284911582	0.0229396647314575
Eubacteriales.Family.XIII..Incertae.Sedis	sample_type	paraffin_ctrl	-1.0430713787224	0.42498463609766	197	53	0.0149901437582973	0.0233180014017959
Aeromonadaceae	sample_type	paraffin_ctrl	-0.885775915482468	0.380753880739426	197	35	0.0210260035256718	0.032196067898685
Propionibacteriaceae	sample_type	paraffin_ctrl	1.62288816559384	0.699453687713631	197	150	0.02136349875227	0.0322095827341917
Stappiaceae	sample_type	paraffin_ctrl	-0.488588748514728	0.21586978798176	197	29	0.0247156969618124	0.0366990651857214
Synechococcaceae	sample_type	paraffin_ctrl	0.749156244964899	0.343057375642915	197	21	0.0301730661781253	0.0441337385888997
Peptoniphilaceae	sample_type	paraffin_ctrl	-1.62306564844658	0.791925444182312	197	111	0.0417502869394266	0.060169531177409
Listeriaceae	sample_type	paraffin_ctrl	-0.844546489948675	0.415845091033727	197	41	0.0436210501939905	0.0619545350581314
Roseobacteraceae	sample_type	paraffin_ctrl	0.9105809902621	0.462887333694291	197	41	0.0505811528507627	0.0708136139910677
Sterolibacteriaceae	sample_type	paraffin_ctrl	0.649546927396524	0.350938564465232	197	41	0.0656985768099684	0.0906825426391113
Morganellaceae	sample_type	paraffin_ctrl	-0.666147141511403	0.38851138385691	197	69	0.0880047203713468	0.119784202727666
Stellaceae	sample_type	paraffin_ctrl	-0.374747200974006	0.219865580645317	197	24	0.0898920714257233	0.120677027393437
Zymomonadaceae	sample_type	paraffin_ctrl	0.649204474793468	0.382514958610355	197	57	0.0912542441430345	0.120850215216451
Sutterellaceae	sample_type	paraffin_ctrl	-0.392459591231494	0.232155875390346	197	22	0.0925300798228832	0.120905970968567
Lactobacillaceae	sample_type	paraffin_ctrl	-1.093248321155	0.660790579286402	197	115	0.0996437870088705	0.128488041143017
Comamonadaceae	sample_type	paraffin_ctrl	-0.955298364510536	0.586882878930297	197	119	0.105192649476691	0.133881553879425
Corynebacteriaceae	sample_type	paraffin_ctrl	-0.69367244871768	0.430469320505507	197	43	0.1087027811058	0.136575289081647
Porphyromonadaceae	sample_type	paraffin_ctrl	-0.703171827017296	0.462918731640459	197	59	0.1303831013435	0.161741062426114
Weeksellaceae	sample_type	paraffin_ctrl	-0.572869160233963	0.470079852594022	197	39	0.224444201920373	0.274944147352457
Natronincolaceae	sample_type	paraffin_ctrl	-0.391759926600087	0.332924202588003	197	41	0.240740057007263	0.291265747984096
Nitrobacteraceae	sample_type	paraffin_ctrl	0.790153949919459	0.766780559768948	197	103	0.304059991171085	0.363388769936175
Azospirillaceae	sample_type	paraffin_ctrl	0.286210108418635	0.325877127790474	197	29	0.38087475959571	0.449707547474453
Staphylococcaceae	sample_type	paraffin_ctrl	0.462701534159177	0.643516756394427	197	159	0.472989230355686	0.551820768748301
Micrococcaceae	sample_type	paraffin_ctrl	0.40467176050058	0.572850103478342	197	77	0.48077127780356	0.554301002644104
Boseaceae	sample_type	paraffin_ctrl	-0.226371357756462	0.329831637059856	197	40	0.49332409954522	0.562160020411995
Alcaligenaceae	sample_type	paraffin_ctrl	-0.326871365489724	0.53628788113131	197	71	0.542897771825673	0.611540018838114
Rhodocyclaceae	sample_type	paraffin_ctrl	0.270546257711249	0.461936324016765	197	38	0.55876867562225	0.622265116033869
Planococcaceae	sample_type	paraffin_ctrl	-0.188321388783523	0.401683736542673	197	35	0.639714851621154	0.696578393987478
Nautiliaceae	sample_type	paraffin_ctrl	0.113433208949389	0.237156206992904	197	25	0.632968314448012	0.696578393987478
Burkholderiales_unclassified_order	sample_type	paraffin_ctrl	-0.29662716634466	0.674717205793375	197	86	0.660690606514195	0.71151296086144
Filifactoraceae	sample_type	paraffin_ctrl	-0.229183741454913	0.588984011385621	197	40	0.697614117378925	0.743110690251464
Chromobacteriaceae	sample_type	paraffin_ctrl	0.0542657538968405	0.215378254338187	197	22	0.801340746212999	0.841327225474131
Hyphomicrobiales_unclassified_order	sample_type	paraffin_ctrl	-0.0741130539525808	0.302939265824635	197	23	0.806987338720085	0.841327225474131
Devosiaceae	sample_type	paraffin_ctrl	0.0289921432989163	0.376333803797446	197	30	0.938672006192855	0.95822767298854
Betaproteobacteria_unclassified_class	sample_type	paraffin_ctrl	0.0306984903456649	0.38588434019418	197	40	0.93667387719891	0.95822767298854
Blastochloridaceae	sample_type	paraffin_ctrl	0.0159347485239702	0.282040408965895	197	27	0.955002853575951	0.964848243819002
Tissierellaceae	sample_type	paraffin_ctrl	0.00334081568452121	0.357609880019992	197	34	0.992555767414764	0.992555767414764
