feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Streptococcus__agalactiae	Person	U	-3.39071315417832	1.08589910309351	262	109	0.00210621916473836	0.0146579746883952
Priestia__megaterium	Quarter	3	-1.07867667846737	0.345603065656092	262	31	0.00211537301976894	0.0147089668006731
Sphaerotilus__sulfidivorans	Year	2022	-2.46161958448673	0.788838702344177	262	36	0.00211932848788543	0.0147237558105725
Trinickia__violacea	Year	2024	-1.26189763900719	0.40452791243393	262	28	0.00212701967434963	0.0147644503602269
Brevundimonas__sp.__PAMC22021	Year	2024	2.85306687514262	0.915862070576125	262	56	0.00215629780911251	0.0149547889396847
Burkholderia__sp.__S.53	Year	2022	0.893884017911419	0.287095168380282	262	37	0.00216755818308691	0.0150199470655902
Prevotella__histicola	Control_type	PCR	2.31021466738469	0.742084681071183	262	44	0.00217036942895789	0.0150264958228452
Staphylococcus__devriesei	Control_type	Paraffin	2.25129125499933	0.723347949994111	262	59	0.002176081084999	0.0150530969900446
Sphingobium__cloacae	Person	N	1.97396874003347	0.634899683017685	262	32	0.00219862367618121	0.01518884669846
Sphingomonas__daechungensis	Quarter	4	-4.01438959497493	1.29122315482543	262	91	0.00219947780059667	0.01518884669846
Burkholderia__thailandensis	Year	2024	-3.04535816246041	0.979968574963989	262	71	0.00220917249419841	0.0152427222993022
Burkholderia__territorii	Year	2022	0.904641404167067	0.291301757571858	262	34	0.00222402948456048	0.0153320936726721
Lactobacillus__gasseri	Year	2024	-2.78311990689276	0.897464219497392	262	54	0.00225567986268556	0.0155369839643663
Sphingobium__sp.__V4	Year	2025	-5.22082668051358	1.68408695303406	262	37	0.00226289486129377	0.015573358481314
Klebsiella__michiganensis	Quarter	3	-2.03524624249216	0.656728392875797	262	54	0.00227031435912903	0.0156110770450102
Enterobacter__kobei	Year	2023	-1.88526497192734	0.609040204199436	262	33	0.00229655260551105	0.0157780218255759
Staphylococcus__edaphicus	Quarter	2	-1.6438071301595	0.531095216229798	262	49	0.00229905900499535	0.0157817758808376
Delftia__tsuruhatensis	Year	2023	-3.54836569377568	1.14659377711178	262	97	0.00230218060912621	0.0157897429852506
Fenollaria__sporofastidiosus	Year	2025	-4.01976973386191	1.29998754506875	262	28	0.00232091679079043	0.0159046995739954
Brevundimonas__sp.__GW460.12.10.14.LB2	Control_type	Paraffin	2.40663787225679	0.778784205368835	262	61	0.00233509171573131	0.0159882300128133
Faecalibacterium__prausnitzii	Year	2023	-2.76364473211321	0.894530297352045	262	30	0.00234073402630736	0.0160132458622148
Streptococcus__infantarius	Year	2022	-2.44365210842192	0.791869841772657	262	52	0.00236747053971958	0.0161824047417844
X.Pseudomonas.__carboxydohydrogena	Quarter	2	-1.23591581348226	0.400696754469803	262	28	0.00237887362254725	0.016219043529848
Enterococcus__faecium	Year	2023	-3.31702210544437	1.07533012064919	262	120	0.00237707355441319	0.016219043529848
Novosphingobium__olei	Year	2022	-2.15898229126483	0.699941097716795	262	49	0.00237809297521536	0.016219043529848
Planococcus__halotolerans	Control_type	Paraffin	1.0673225736058	0.346078820704905	262	30	0.00238169183625791	0.0162245200216148
Sphingomonas__sp.__AP4.R1	Quarter	2	-1.6906844847182	0.548507653082945	262	46	0.0023946798866023	0.0162992074783785
Sphingomonas__sp.__SUN019	Year	2022	-2.73720673570405	0.88813694366339	262	58	0.0023975037149392	0.0163046451965291
Selenobaculum__gbiensis	Control_type	Paraffin	-0.994452431774743	0.322790212269344	262	27	0.00240639178995987	0.0163512799094995
Burkholderia__vietnamiensis	Year	2022	1.2837347215839	0.41707372153443	262	47	0.00242824793172275	0.016485878875406
Sphingobium__sp.__KCTC__72723	Quarter	4	-2.17519210205328	0.707885827737088	262	33	0.00246832700385794	0.0167438660784028
Eikenella__corrodens	Year	2023	-2.01670693947993	0.656896776367342	262	35	0.00248994795067656	0.0168763138879189
Anaerococcus__sp.__Marseille.Q7828	Control_type	Paraffin	2.92479856401095	0.952827980440426	262	69	0.00249353372706353	0.0168864033392057
Comamonas__antarctica	Year	2025	6.20384725174577	2.02145257073309	262	49	0.00249822699129464	0.0169039695242894
Staphylococcus__aureus	Quarter	2	-2.8184264878707	0.918782226140211	262	167	0.00250963327014326	0.0169572694656835
Bacillus__altitudinis	Quarter	4	-1.92468084786245	0.627446572530171	262	27	0.00251031609576437	0.0169572694656835
Streptococcus__parasuis	Year	2022	-2.7595144372384	0.900561202415255	262	74	0.00253641726847997	0.0171048842929654
Sphingomonas__radiodurans	Quarter	4	-2.72340341657511	0.888731432696296	262	38	0.00253517079086604	0.0171048842929654
Shigella__dysenteriae	Person	N	-1.62414945751763	0.530388594976704	262	61	0.0025527598700407	0.0172006882623998
Enterococcus__cecorum	Quarter	2	-1.89842118086427	0.620104086071916	262	29	0.00255868099180771	0.017226170021769
Streptococcus__alactolyticus	Year	2022	-2.50941045339294	0.820397671968104	262	34	0.00258048574167699	0.0173439659365468
Peptacetobacter__hiranonis	Year	2024	-2.20925599471191	0.722232894733549	262	45	0.00257925061885595	0.0173439659365468
Veillonella__atypica	Person	N	-3.88667102628914	1.27174982037802	262	85	0.00260189218219247	0.0174732575905036
Sphingomonas__panacis	Quarter	3	-2.79819043896014	0.91578792566269	262	191	0.00260732130301693	0.0174951259432436
Klebsiella__pneumoniae	Quarter	4	-3.73556248426729	1.22337068415056	262	88	0.00262385024802707	0.0175913756845246
Finegoldia__magna	Person	U	-4.9027186235692	1.6070616875801	262	71	0.00264686057504984	0.0177308829869395
Klebsiella__aerogenes	Quarter	2	-1.37859716493665	0.452024294159721	262	48	0.00265442877725815	0.0177668000951643
Bradyrhizobium__arachidis	Control_type	Paraffin	1.5947901136858	0.523380918987585	262	27	0.0026774472296028	0.0179059842963138
Acinetobacter__baumannii	Year	2025	5.47565589340061	1.7977887514439	262	139	0.00268861228165099	0.0179657311965591
Xanthomonas__oryzae	Control_type	Paraffin	1.55687957033586	0.511418008035918	262	38	0.00270162453261687	0.0180377120535913
Sphingomonas__hankookensis	Year	2024	3.12972292586013	1.02859855900069	262	200	0.00271472046167383	0.0181101318619699
Comamonas__terrigena	Quarter	4	-2.52576331888484	0.830386525605331	262	42	0.00272357630520469	0.018154169213169
Lautropia__mirabilis	Year	2024	-2.49452675822316	0.820387959237499	262	29	0.00273220567209761	0.0181966253695037
Aquisediminimonas__profunda	Year	2022	-2.38927267592914	0.786483998629016	262	37	0.00275596215191783	0.0183396754109441
Bradyrhizobium__sp.__41S5	Year	2025	4.52644187240172	1.49033043972644	262	40	0.0027621210070976	0.0183654817086292
Novosphingobium__ginsenosidimutans	Quarter	4	-3.82600082562327	1.26007755801578	262	116	0.00276982204788787	0.0184014910310174
Acinetobacter__haemolyticus	Quarter	3	-2.01838451686959	0.665099032727132	262	43	0.00278387029535427	0.018479574293646
Neisseria__subflava	Quarter	2	-1.64175798451305	0.541280679292979	262	53	0.00279802489720732	0.0185582343264525
