feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Burkholderia__multivorans	Person	N	-1.83411007355537	0.424779478847138	262	42	2.25497175750892e-05	0.000409554585622547
Acidovorax__carolinensis	Person	U	2.9801221553799	0.690286412614973	262	28	2.26038323212444e-05	0.000409554585622547
Burkholderia__multivorans	Person	U	-2.31188055071505	0.536022110011434	262	42	2.30072754694673e-05	0.000414534972588319
Burkholderia__sp.__IDO3	Person	N	-1.84480738397943	0.427828590600102	262	33	2.31052279803326e-05	0.000414534972588319
Burkholderia__cenocepacia	Control_type	PCR	-5.19276760859995	1.2052702092068	262	76	2.34624436924839e-05	0.00041889045811947
Methylorubrum__populi	Control_type	Paraffin	3.36410453725784	0.781285193290261	262	59	2.37133160249256e-05	0.000420738584778018
Burkholderia__sp.__MSMB0856	Person	J	-1.1557310479754	0.268460338788964	262	29	2.37958707784289e-05	0.000420738584778018
Qipengyuania__sediminis	Control_type	Paraffin	1.57750781691014	0.367335989510895	262	27	2.48789153484893e-05	0.000437773221997456
Burkholderia__metallica	Person	U	-1.79170406993532	0.418129372338587	262	40	2.58814569289034e-05	0.000453166938129476
Sphingomonas__sp.__QA11	Person	N	4.4692782922138	1.04326224206517	262	201	2.60013816959536e-05	0.000453166938129476
Roseburia__sp.__499	Person	J	1.52864511687532	0.357112734240184	262	30	2.63723229782222e-05	0.000455913322035274
Brevundimonas__sp.__PAMC22021	Person	U	3.9529116360971	0.923524827457013	262	56	2.64080940632454e-05	0.000455913322035274
Burkholderia__sp.__JP2.270	Person	J	-1.32588837708257	0.310036324016739	262	40	2.68191663476771e-05	0.000460836379495297
Bradyrhizobium__sp.__WU425	Control_type	Paraffin	1.4014850580293	0.327948442410328	262	33	2.7165779709355e-05	0.000464610998767474
Burkholderia__dolosa	Person	U	-2.4046571176021	0.563753957944807	262	47	2.80968710587993e-05	0.000478300223605607
Burkholderia__ambifaria	Person	U	-3.1181930190035	0.733277891310291	262	54	2.966853002339e-05	0.000502716758729664
Burkholderia__sp.__MS389	Person	J	-1.24915667182091	0.294076509042096	262	38	3.02525811973865e-05	0.000510250908674813
Sphingomonas__sanguinis	Person	N	-2.81485223275707	0.662900929958597	262	114	3.04375583817338e-05	0.000511015888427274
Burkholderia__cenocepacia	Person	U	-5.28361908242612	1.24740791959199	262	76	3.18084949422502e-05	0.000531594025062264
Sphingomonas__panacis	Person	N	4.20389408547343	0.992913467450999	262	191	3.20448718851196e-05	0.000533110141361535
Lachnoclostridium__phytofermentans	Person	J	0.985242779548688	0.233251549823281	262	27	3.33964707765909e-05	0.000553081823720918
Burkholderia__oklahomensis	Person	J	-1.44236060555577	0.342124359964648	262	38	3.45304317517937e-05	0.000561695023162511
Burkholderia__contaminans	Control_type	Paraffin	-3.80356341770579	0.901842934642091	262	91	3.42952158081001e-05	0.000561695023162511
Candidatus__Vallotia__cooleyia	Person	J	-1.05739767955082	0.250762754003886	262	36	3.44119264707662e-05	0.000561695023162511
Roseateles__sp.__XES5	Person	J	-1.82251112830936	0.432034284215205	262	44	3.41681431311261e-05	0.000561695023162511
Burkholderia__mallei	Person	U	-2.17862404867683	0.518413736682727	262	49	3.65012048368235e-05	0.000588525149733625
Burkholderia__sp.__NRF60.BP8	Person	N	-1.22655118181893	0.291863665436318	262	36	3.65014232211838e-05	0.000588525149733625
Sphingosinicella__sp.__BN140058	Person	U	3.61639317874369	0.862427445590722	262	79	3.79158409499809e-05	0.000608649025776009
Lactobacillus__johnsonii	Person	U	2.18115694144022	0.520304767788765	262	30	3.81034756863889e-05	0.000608990048088138
Burkholderia__lata	Person	U	-4.44936512575664	1.06220917356412	262	72	3.86241029357089e-05	0.00061462702932476
Burkholderia__sp.__IDO3	Person	U	-2.25702578681745	0.539869733064977	262	33	3.9934193114175e-05	0.000632723579211604
Ralstonia__sp.__RRA.1	Control_type	Paraffin	-2.98611300067878	0.714866439742092	262	94	4.05173930461104e-05	0.000639196804089501
