feature	Peptoniphilaceae	Oscillospiraceae	Lachnospiraceae	Campylobacteraceae	Phyllobacteriaceae	Pseudomonadaceae	Peptostreptococcaceae	Streptococcaceae	Clostridiaceae	Veillonellaceae	Enterobacteriaceae	Lactobacillaceae	Eubacteriales_unclassified_order	Anaerovoracaceae	Lysobacteraceae	Bacteroidaceae	Propionibacteriaceae	Moraxellaceae	Rhizobiaceae	Staphylococcaceae	Oxalobacteraceae	Eubacteriales.Family.XIII..Incertae.Sedis	Enterococcaceae	Pasteurellaceae	Planococcaceae	Corynebacteriaceae	Bacillaceae	Brucellaceae	Burkholderiaceae	Gemellaceae	Fusobacteriaceae	Tannerellaceae	Carnobacteriaceae	Prevotellaceae	Porphyromonadaceae	Sphaerotilaceae	Atopobiaceae	Yersiniaceae	Sphingomonadaceae	Aerococcaceae	Natronincolaceae	Erwiniaceae	Acidaminococcaceae	Pectobacteriaceae	Bruguierivoracaceae	Vibrionaceae	Actinomycetaceae	Microbacteriaceae	Morganellaceae	Methylobacteriaceae	Hafniaceae	Methylocystaceae	Comamonadaceae	Burkholderiales_unclassified_order	Selenomonadaceae	Aeromonadaceae	Filifactoraceae	Tissierellaceae	Neisseriaceae	Rhodocyclaceae	Flavobacteriaceae	Listeriaceae	Sterolibacteriaceae	Devosiaceae	Chromobacteriaceae	Weeksellaceae	Alcaligenaceae	Acetobacteraceae	Sphingosinicellaceae	Hyphomicrobiaceae	Micrococcaceae	Caulobacteraceae	Nitrobacteraceae	Nautiliaceae	Zoogloeaceae	Boseaceae	Hyphomicrobiales_unclassified_order	Stappiaceae	Erythrobacteraceae	Gallionellaceae	Nostocaceae	Beijerinckiaceae	Xanthobacteraceae	Blastochloridaceae	Paracoccaceae	Stellaceae	Roseobacteraceae	Azospirillaceae	Betaproteobacteria_unclassified_class	Synechococcaceae	Oscillatoriaceae	Zymomonadaceae	Rhodospirillaceae
2022_01_24_2_16S_pda_mice_ffpe	-4.30697101435931	-18.3689838250953	-15.0976618183155	-4.81693051187594	-16.4843194236443	-9.10787091427961	-9.22034564353803	-2.01352926464377	-5.44111432239481	-3.29216741093155	-10.1078709142796	-9.78594281939225	-18.3689838250953	-6.51690967293701	-10.3423361679166	-11.6224440871094	-6.05911160235976	-3.37723095836282	-18.7683006497833	-5.4213703870964	-6.1305909907797	-8.49906167160409	-5.9379459128373	-4.8675565849459	-11.2598740077247	-17.2934716488381	-7.85994340083603	-17.7683006497833	-14.429799009167	-7.87521015748934	-3.85804636566343	-15.4473415653707	-6.32127455238881	-15.7492409390223	-7.23012666433061	-14.429799009167	-16.8492096005693	-12.1078709142796	-4.35431985967896	-4.90036845502083	-12.429799009167	-7.90623705310996	-13.429799009167	-17.0904225988408	-18.3689838250953	-17.9070901734025	-12.8448365084458	-14.429799009167	-17.3689838250953	-13.429799009167	-16.7840213243742	-16.9028461370639	-6.61601781794994	-17.0904225988408	-7.3637098187092	-18.7683006497833	-17.0904225988408	-10.8448365084458	-3.19558033092851	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-11.2598740077247	-18.7683006497833	-9.97036739052968	-14.429799009167	-7.60962004675179	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-10.9703673905297	-18.7683006497833	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-7.98685551331825	-18.3689838250953	-14.429799009167	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_01_24_3_16S_pda_mice_ffpe	-1.79032578293098	-18.3689838250953	-15.0976618183155	-14.5126993175944	-16.4843194236443	-5.1493280968352	-8.27350750805593	-2.0092494243381	-8.79504462863545	-5.16052630344006	-13.1642784383012	-14.7492409390223	-18.3689838250953	-8.06274041183911	-5.90375088807795	-16.7559307410844	-8.06274041183911	-7.17181211098658	-18.7683006497833	-6.4093909361377	-17.2934716488381	-11.0488012208812	-13.7492409390223	-14.7492409390223	-17.2934716488381	-14.7492409390223	-16.6377569454121	-17.7683006497833	-14.7492409390223	-4.84988401609922	-16.5841991544598	-6.0349954213562	-14.7492409390223	-14.7492409390223	-8.1053847492476	-13.7492409390223	-16.8492096005693	-16.102877893637	-2.35987848337844	-5.71581793748488	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-5.89437255576209	-16.7840213243742	-16.9028461370639	-15.7999392660634	-14.7492409390223	-14.7492409390223	-18.7683006497833	-4.82740000194784	-18.3689838250953	-5.95807805046731	-11.427312844135	-16.5115055957925	-16.9028461370639	-10.1642784383012	-18.7683006497833	-14.7492409390223	-15.199058823653	-12.1642784383012	-18.3689838250953	-8.02132048445913	-18.7683006497833	-10.5013134255787	-11.7492409390223	-7.32297618432023	-17.6377569454121	-9.66177809777199	-14.7492409390223	-15.628958093399	-16.7559307410844	-11.57931593758	-14.7492409390223	-17.7683006497833	-16.5714267680553	-17.6778985361841	-18.6778985361841	-7.18699851480125	-18.3689838250953	-13.7492409390223	-16.5714267680553	-11.9418860169647	-14.4299710227405	-14.5660540381711	-13.7492409390223	-15.9354873726756
2022_01_24_4_16S_pda_mice_ffpe	-3.63817123610762	-14.5770156935738	-8.8765759754327	-5.91167977638862	-16.4843194236443	-18.6778985361841	-10.4895528523235	-1.6354178253077	-8.96230584945859	-14.0699531794855	-12.5770156935738	-4.60260110376827	-18.3689838250953	-4.81546446112932	-7.32908818013021	-16.7559307410844	-17.3689838250953	-4.48030053908526	-14.5770156935738	-6.52173325807261	-17.2934716488381	-6.71282954891951	-9.62281938318692	-4.43108354775328	-17.2934716488381	-17.2934716488381	-9.76966077151619	-17.7683006497833	-16.5089398696924	-4.52444764276964	-4.4503112207306	-15.4473415653707	-14.5770156935738	-15.7492409390223	-9.08516259724412	-18.6778985361841	-16.8492096005693	-12.5770156935738	-2.46392471013141	-4.74412567940905	-17.6778985361841	-17.1424461465386	-16.9354873726756	-17.0904225988408	-14.5770156935738	-13.5770156935738	-16.0356582722941	-16.9028461370639	-17.3689838250953	-7.93315950379907	-16.7840213243742	-16.9028461370639	-15.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-5.1486555208695	-10.4895528523235	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-7.05345373751678	-8.20197626222687	-18.7683006497833	-13.5770156935738	-6.15495092740098	-6.80883136879687	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-12.2550875986864	-18.7683006497833	-10.1175840749365	-16.5714267680553	-17.6778985361841	-18.6778985361841	-10.6701250979653	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-10.9920531928526	-12.9920531928526	-14.5770156935738
2022_01_24_3_16S_pda_human_ffpe	-2.90546236132195	-18.3689838250953	-3.88684668315461	-5.93520970471601	-16.4843194236443	-5.92432138857327	-5.94618082253701	-2.78977926519444	-12.9796038240745	-14.0699531794855	-16.4903495057393	-4.80467814157378	-18.3689838250953	-3.94068483478216	-13.8810183387999	-16.7559307410844	-12.9796038240745	-16.5606313743151	-18.7683006497833	-4.22805976498536	-6.55333906937236	-6.48775072774479	-12.9796038240745	-15.7492409390223	-17.2934716488381	-17.2934716488381	-5.4957880468102	-17.7683006497833	-16.5089398696924	-15.4793381941495	-3.86846815383975	-15.4473415653707	-16.5841991544598	-15.7492409390223	-4.2482847930494	-18.6778985361841	-16.8492096005693	-16.102877893637	-2.51914792776482	-16.5841991544598	-9.3946413233533	-17.1424461465386	-16.9354873726756	-17.0904225988408	-12.9796038240745	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-8.52017220543716	-16.7840213243742	-16.9028461370639	-7.52017220543716	-17.0904225988408	-16.8492096005693	-18.7683006497833	-5.44822236355815	-10.9796038240745	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-8.33574763429974	-18.7683006497833	-8.73167631063087	-18.7683006497833	-6.52017220543716	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-12.9796038240745	-18.7683006497833	-9.52017220543716	-16.5714267680553	-17.6778985361841	-18.6778985361841	-4.06074058679987	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-11.9796038240745	-17.6377569454121	-15.9354873726756
2022_01_24_4_16S_pda_human_ffpe	-3.4161676952167	-18.3689838250953	-15.0976618183155	-14.5126993175944	-16.4843194236443	-10.1486178082604	-7.14861780826041	-1.09725779189225	-4.32702096362703	-14.0699531794855	-16.4903495057393	-5.05644796433254	-18.3689838250953	-4.09937428924056	-13.8810183387999	-16.7559307410844	-6.61810309156163	-16.5606313743151	-18.7683006497833	-15.7999392660634	-10.9966147148154	-7.53718309617806	-5.13366746679444	-15.7492409390223	-6.89227805500063	-13.3185428097027	-10.9966147148154	-17.7683006497833	-16.5089398696924	-4.97424690178691	-7.36434649931585	-15.4473415653707	-16.5841991544598	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-16.102877893637	-2.76395395802509	-16.5841991544598	-10.9966147148154	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-10.9966147148154	-16.7840213243742	-16.9028461370639	-5.74868720137178	-17.0904225988408	-6.19960173697922	-18.7683006497833	-5.9435033783558	-13.3185428097027	-16.3559704412967	-17.1424461465386	-16.5115055957925	-13.3185428097027	-16.7559307410844	-18.7683006497833	-17.6377569454121	-13.3185428097027	-18.7683006497833	-18.3689838250953	-8.41165221409421	-18.7683006497833	-16.4843194236443	-18.7683006497833	-10.1486178082604	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-12.3185428097027	-18.7683006497833	-12.3185428097027	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-12.3185428097027	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_01_24_5_16S_pda_human_ffpe	-6.08496466739514	-18.3689838250953	-15.0976618183155	-14.5126993175944	-16.4843194236443	-18.6778985361841	-11.1724275086455	-2.0277692658136	-9.17242750864548	-4.10633831818771	-9.58746500792433	-4.55771766453027	-18.3689838250953	-4.03287615624669	-13.8810183387999	-16.7559307410844	-7.36507258658788	-3.10633831818771	-18.7683006497833	-4.41754000648201	-3.61018508442441	-6.52857131887076	-7.26553691303696	-5.78011008586672	-5.17242750864548	-17.2934716488381	-5.31444651351791	-17.7683006497833	-16.5089398696924	-6.52857131887076	-6.26553691303696	-15.4473415653707	-8.85049941375812	-15.7492409390223	-5.28978445928364	-18.6778985361841	-16.8492096005693	-16.102877893637	-3.2066432239834	-16.5841991544598	-10.1724275086455	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-16.9028461370639	-17.3689838250953	-6.41754000648201	-16.7840213243742	-16.9028461370639	-15.7999392660634	-17.0904225988408	-7.71299589000819	-18.7683006497833	-4.45818199097936	-9.58746500792433	-16.3559704412967	-17.1424461465386	-16.5115055957925	-11.1724275086455	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-9.58746500792433	-18.7683006497833	-10.1724275086455	-18.7683006497833	-10.1724275086455	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-18.6778985361841	-18.7683006497833	-17.7683006497833	-11.1724275086455	-10.1724275086455	-18.6778985361841	-7.26553691303696	-18.3689838250953	-18.3689838250953	-11.1724275086455	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_01_24_6_16S_pda_human_ffpe	-3.63869861590467	-18.3689838250953	-8.14697359406049	-4.61772052592562	-6.79905029064018	-5.05694139319801	-15.4903495057393	-3.45835239173298	-11.1913677134189	-14.0699531794855	-4.43982365432984	-3.59704310949409	-18.3689838250953	-4.92927286804876	-13.8810183387999	-16.7559307410844	-6.71563428245254	-8.60640521269779	-18.7683006497833	-7.16899990039049	-17.2934716488381	-11.6064052126978	-12.1913677134189	-15.7492409390223	-17.2934716488381	-17.2934716488381	-8.33338671829137	-17.7683006497833	-16.5089398696924	-5.75673948578222	-4.74842421757021	-15.4473415653707	-7.49092799527785	-15.7492409390223	-5.16899990039049	-18.6778985361841	-7.57665786930373	-8.94344019997536	-1.67074903286266	-16.5841991544598	-17.6778985361841	-4.77773978439477	-16.9354873726756	-10.8694396185316	-18.3689838250953	-13.1913677134189	-16.0356582722941	-11.1913677134189	-11.1913677134189	-3.91757211420468	-13.1913677134189	-13.1913677134189	-15.7999392660634	-17.0904225988408	-16.8492096005693	-12.1913677134189	-6.13608527791775	-18.3689838250953	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-5.32718156876466	-7.60640521269779	-18.7683006497833	-16.4843194236443	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-10.0214427119766	-18.7683006497833	-11.6064052126978	-16.5714267680553	-17.6778985361841	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-13.1913677134189	-12.1913677134189	-15.9354873726756
2022_01_24_7_16S_pda_human_ffpe	-9.73216742566339	-11.4691330198296	-15.0976618183155	-2.59261607326459	-13.0540955205507	-18.6778985361841	-13.0540955205507	-2.16992500144231	-17.0904225988408	-14.0699531794855	-3.90434840104607	-10.0540955205507	-18.3689838250953	-5.94557106377258	-10.7321674256634	-16.7559307410844	-12.0540955205507	-2.82647957713652	-8.88417051910844	-2.74803383112241	-7.56224242422107	-10.0540955205507	-8.46913301982959	-15.7492409390223	-17.2934716488381	-17.2934716488381	-10.7321674256634	-7.69654351593266	-13.0540955205507	-12.0540955205507	-9.73216742566339	-15.4473415653707	-13.0540955205507	-15.7492409390223	-4.76407667361813	-7.56224242422107	-16.8492096005693	-12.0540955205507	-3.78029992133648	-11.0540955205507	-11.4691330198296	-11.4691330198296	-16.9354873726756	-17.0904225988408	-13.0540955205507	-12.0540955205507	-16.0356582722941	-8.88417051910844	-12.0540955205507	-5.61115202470202	-13.0540955205507	-16.9028461370639	-7.59466390191345	-11.4691330198296	-16.8492096005693	-7.7686933016885	-17.0904225988408	-10.4691330198296	-16.3559704412967	-17.1424461465386	-16.5115055957925	-13.0540955205507	-16.7559307410844	-18.7683006497833	-17.6377569454121	-5.87418643053581	-13.0540955205507	-18.3689838250953	-10.4691330198296	-8.00970140119229	-13.0540955205507	-6.08831123588866	-6.38167017857925	-13.0540955205507	-18.7683006497833	-11.0540955205507	-15.628958093399	-16.7559307410844	-9.24674059849314	-18.7683006497833	-6.08831123588866	-16.5714267680553	-13.0540955205507	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-11.4691330198296	-10.0540955205507	-17.6377569454121	-15.9354873726756
2022_01_24_8_16S_pda_human_ffpe	-5.29247103734023	-18.3689838250953	-7.08352414706874	-14.5126993175944	-16.4843194236443	-13.5592575780351	-6.12462935039841	-3.10393035773058	-10.974295077314	-6.53688976500668	-1.03913002771028	-6.33043888753926	-18.3689838250953	-5.83133712347194	-13.8810183387999	-16.7559307410844	-8.34980421240619	-9.4717947367848	-18.7683006497833	-6.17555328556108	-17.2934716488381	-8.16694015525638	-5.85881785989404	-5.22834069992052	-17.2934716488381	-17.2934716488381	-10.7519026559775	-17.7683006497833	-16.5089398696924	-3.67967432842235	-4.0494825737082	-15.4473415653707	-6.73907861561995	-15.7492409390223	-5.8245479578093	-18.6778985361841	-16.8492096005693	-8.0046687263575	-4.45596976962311	-7.38933257659282	-11.2373294831478	-9.38933257659282	-16.9354873726756	-11.5592575780351	-12.5592575780351	-12.5592575780351	-16.0356582722941	-16.9028461370639	-11.974295077314	-8.34980421240619	-9.85881785989404	-10.5592575780351	-15.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-7.88683223606364	-11.974295077314	-16.3559704412967	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-11.5592575780351	-9.23732948314777	-18.7683006497833	-9.31133006459155	-13.5592575780351	-10.2373294831478	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-11.974295077314	-18.7683006497833	-17.7683006497833	-7.88683223606364	-13.5592575780351	-18.6778985361841	-12.5592575780351	-18.3689838250953	-13.5592575780351	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_01_24_9_16S_pda_human_ffpe	-3.29631427461194	-18.3689838250953	-6.9011763327708	-6.37922362957544	-16.4843194236443	-18.6778985361841	-4.95775986113717	-2.40850142209769	-6.77718761549534	-4.2917607883251	-5.13673000218249	-16.4903495057393	-18.3689838250953	-3.66105774253798	-13.8810183387999	-16.7559307410844	-12.186578551633	-7.43169104946958	-18.7683006497833	-4.3473747635361	-17.2934716488381	-6.72714693299575	-12.186578551633	-15.7492409390223	-13.186578551633	-17.2934716488381	-13.186578551633	-17.7683006497833	-16.5089398696924	-15.4793381941495	-7.76031379693095	-15.4473415653707	-16.5841991544598	-15.7492409390223	-5.82902654701496	-18.6778985361841	-16.8492096005693	-11.6016160509119	-1.74570938402218	-16.5841991544598	-10.3792236295754	-13.186578551633	-16.9354873726756	-13.186578551633	-13.186578551633	-17.9070901734025	-16.0356582722941	-16.9028461370639	-13.186578551633	-8.72714693299575	-16.7840213243742	-16.9028461370639	-15.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-4.38244753044973	-10.3792236295754	-6.23238224124617	-17.1424461465386	-16.5115055957925	-12.186578551633	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-7.43169104946958	-18.7683006497833	-6.43169104946958	-18.7683006497833	-8.48613883349195	-13.186578551633	-18.7683006497833	-16.5714267680553	-15.628958093399	-16.7559307410844	-13.186578551633	-18.7683006497833	-10.186578551633	-16.5714267680553	-17.6778985361841	-18.6778985361841	-5.89195780274142	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-13.186578551633	-15.9354873726756
2022_01_25_5_16S_pda_mice_ffpe	-4.5243679759902	-18.3689838250953	-15.0976618183155	-7.02996223801587	-16.4843194236443	-18.6778985361841	-7.15071439747648	-0.637268770652444	-14.1279943209764	-3.70277841767701	-6.95806931953408	-12.1279943209764	-18.3689838250953	-7.73567689819763	-7.88006680753281	-10.9580693195341	-17.3689838250953	-5.96308739430071	-14.1279943209764	-8.01946986419822	-8.27001332584882	-10.806066226089	-7.48413813120167	-6.64417854371214	-17.2934716488381	-17.2934716488381	-11.806066226089	-17.7683006497833	-10.9580693195341	-5.92342317672719	-7.71860338483869	-15.4473415653707	-8.24535127161455	-9.54303182025524	-6.92832197614003	-11.3206393989188	-16.8492096005693	-12.1279943209764	-4.58496250072116	-9.08360020161794	-11.806066226089	-6.37310681881293	-14.1279943209764	-17.0904225988408	-14.1279943209764	-17.9070901734025	-16.0356582722941	-16.9028461370639	-11.5430318202552	-11.1279943209764	-16.7840213243742	-16.9028461370639	-13.1279943209764	-10.1279943209764	-6.01946986419822	-18.7683006497833	-5.50594250152002	-13.1279943209764	-5.93323746655415	-12.5430318202552	-6.47694262979747	-16.9028461370639	-10.806066226089	-18.7683006497833	-17.6377569454121	-15.199058823653	-12.5430318202552	-18.3689838250953	-10.5430318202552	-18.7683006497833	-16.4843194236443	-9.80606622608903	-8.37310681881292	-17.6377569454121	-12.1279943209764	-16.5714267680553	-14.1279943209764	-16.7559307410844	-12.5430318202552	-12.1279943209764	-14.1279943209764	-14.1279943209764	-14.1279943209764	-18.6778985361841	-18.3689838250953	-18.3689838250953	-18.3689838250953	-16.5714267680553	-14.1279943209764	-13.1279943209764	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_01_25_6_16S_pda_mice_ffpe	-5.94546551294921	-18.3689838250953	-15.0976618183155	-6.91375665322187	-16.4843194236443	-18.6778985361841	-6.55467555991704	-1.26260094278907	-12.02228111	-14.0699531794855	-16.4903495057393	-2.40849164552746	-18.3689838250953	-5.79346241950416	-13.8810183387999	-16.7559307410844	-8.9348182687497	-14.02228111	-18.7683006497833	-6.4753866501124	-14.02228111	-6.87253399049536	-14.02228111	-15.7492409390223	-14.02228111	-17.2934716488381	-12.4373186092789	-17.7683006497833	-16.5089398696924	-5.26405789527331	-12.02228111	-15.4473415653707	-16.5841991544598	-15.7492409390223	-7.24092139647538	-14.02228111	-16.8492096005693	-16.102877893637	-2.63641870935858	-16.5841991544598	-10.4373186092789	-17.1424461465386	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-16.0356582722941	-13.02228111	-17.3689838250953	-8.97788699064158	-16.7840213243742	-16.9028461370639	-11.7003530151127	-12.4373186092789	-16.8492096005693	-18.7683006497833	-3.40849164552746	-10.7003530151127	-16.3559704412967	-7.81282774437109	-16.5115055957925	-16.9028461370639	-13.02228111	-18.7683006497833	-17.6377569454121	-15.199058823653	-9.43731860927888	-18.3689838250953	-9.21492618794244	-18.7683006497833	-16.4843194236443	-18.7683006497833	-10.2149261879424	-17.6377569454121	-6.99991329697158	-16.5714267680553	-15.628958093399	-16.7559307410844	-8.4676922583224	-10.1153905143915	-7.61289017386234	-16.5714267680553	-17.6778985361841	-18.6778985361841	-14.02228111	-18.3689838250953	-18.3689838250953	-16.5714267680553	-9.37842492022531	-11.4373186092789	-12.4373186092789	-14.02228111	-15.9354873726756
2022_01_25_1_16S_pda_mice_ffpe	-4.26964037170404	-8.74861217673698	-7.88071571274433	-4.78745191860034	-16.4843194236443	-7.76675952344724	-4.1561551394689	-2.26721635258285	-8.51595141994671	-2.91256182167891	-13.0705402716243	-5.00984433993679	-18.3689838250953	-3.96070961734555	-7.74861217673698	-8.51595141994671	-5.57468524473717	-6.00984433993679	-13.0705402716243	-15.7999392660634	-8.57868717529467	-6.39811492965285	-8.82261275818076	-3.93996970881892	-14.0705402716243	-17.2934716488381	-6.72181211739327	-17.7683006497833	-16.5089398696924	-8.51595141994671	-3.92588202879246	-15.4473415653707	-14.0705402716243	-15.7492409390223	-15.8810183387999	-18.6778985361841	-16.8492096005693	-16.102877893637	-2.45951547431699	-11.4855777709032	-8.90061527018203	-17.1424461465386	-13.0705402716243	-17.0904225988408	-18.3689838250953	-10.900615270182	-16.0356582722941	-16.9028461370639	-17.3689838250953	-6.66114933548664	-16.7840213243742	-16.9028461370639	-15.7999392660634	-17.0904225988408	-16.8492096005693	-18.7683006497833	-17.0904225988408	-10.0705402716243	-16.3559704412967	-17.1424461465386	-16.5115055957925	-13.0705402716243	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-8.28918055809968	-18.7683006497833	-13.0705402716243	-18.7683006497833	-18.6778985361841	-17.6377569454121	-18.7683006497833	-14.0705402716243	-15.628958093399	-16.7559307410844	-11.0705402716243	-18.7683006497833	-17.7683006497833	-16.5714267680553	-10.748612176737	-18.6778985361841	-10.900615270182	-14.0705402716243	-9.61110865298705	-16.5714267680553	-17.6377569454121	-14.4299710227405	-14.5660540381711	-17.6377569454121	-15.9354873726756
2022_01_25_2_16S_pda_mice_ffpe	-4.9786614756343	-9.99047722588149	-8.2842084289382	-6.95300252046283	-16.4843194236443	-13.2384047393251	-8.04858018044506	-1.51112241011289	-11.2384047393251	-7	-5.43104981726747	-4.89189100615944	-18.3689838250953	-7.47022041454815	-13.8810183387999	-16.7559307410844	-6.91647664443772	-8.43104981726747	-7.880852734707	-3.0797950511106	-7.47022041454815	-9.23840473932508	-11.6534422386039	-7.29589023398584	-12.2384047393251	-17.2934716488381	-8.53796502118399	-17.7683006497833	-16.5089398696924	-3.49946805764894	-6.25541116463077	-15.4473415653707	-11.0684797378828	-15.7492409390223	-6.10912172238011	-11.4310498172675	-16.8492096005693	-16.102877893637	-4.15359635152072	-10.6534422386039	-17.6778985361841	-14.2384047393251	-16.9354873726756	-17.0904225988408	-18.3689838250953	-14.2384047393251	-16.0356582722941	-16.9028461370639	-14.2384047393251	-6.03383359507588	-14.2384047393251	-14.2384047393251	-2.73855885224187	-17.0904225988408	-7.81213998462298	-13.2384047393251	-5.00478506256538	-10.537965021184	-16.3559704412967	-17.1424461465386	-16.5115055957925	-14.2384047393251	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-14.2384047393251	-13.2384047393251	-10.0684797378828	-18.7683006497833	-14.2384047393251	-18.7683006497833	-13.2384047393251	-14.2384047393251	-18.7683006497833	-14.2384047393251	-15.628958093399	-14.2384047393251	-10.7789731206878	-18.7683006497833	-17.7683006497833	-16.5714267680553	-14.2384047393251	-18.6778985361841	-8.68381588764744	-18.3689838250953	-18.3689838250953	-16.5714267680553	-13.2384047393251	-14.4299710227405	-14.5660540381711	-14.2384047393251	-15.9354873726756
2022_01_26_supernatant_16S_pda_cell-lines	-2.92991070227312	-11.5761693822631	-15.0976618183155	-6.37977216945965	-2.78392135259575	-18.6778985361841	-8.3537769609267	-3.01902482568176	-7.57616938226315	-10.3537769609267	-16.4903495057393	-7.99120688154199	-18.3689838250953	-4.43661802986436	-13.8810183387999	-16.7559307410844	-7.3537769609267	-5.24226864570971	-9.83920378809694	-8.99120688154199	-8.07366904173397	-8.70170026434701	-10.3537769609267	-15.7492409390223	-9.99120688154199	-17.2934716488381	-4.97130732410429	-9.99120688154199	-16.5089398696924	-10.1611318829843	-3.9275122062246	-15.4473415653707	-10.8392037880969	-15.7492409390223	-5.73486712828221	-13.1611318829843	-16.8492096005693	-16.102877893637	-2.21715196864057	-11.5761693822631	-11.5761693822631	-12.1611318829843	-16.9354873726756	-17.0904225988408	-18.3689838250953	-17.9070901734025	-10.5761693822631	-16.9028461370639	-13.1611318829843	-5.86651113409268	-16.7840213243742	-16.9028461370639	-7.30315088785673	-11.1611318829843	-6.25424128737579	-18.7683006497833	-3.30159709660165	-11.5761693822631	-13.1611318829843	-17.1424461465386	-16.5115055957925	-16.9028461370639	-16.7559307410844	-18.7683006497833	-17.6377569454121	-15.199058823653	-18.7683006497833	-18.3689838250953	-8.3537769609267	-18.7683006497833	-11.5761693822631	-12.1611318829843	-10.5761693822631	-17.6377569454121	-18.7683006497833	-16.5714267680553	-15.628958093399	-13.1611318829843	-11.5761693822631	-18.7683006497833	-7.80357987836622	-16.5714267680553	-17.6778985361841	-18.6778985361841	-11.1611318829843	-18.3689838250953	-18.3689838250953	-16.5714267680553	-17.6377569454121	-14.4299710227405	-9.83920378809694	-13.1611318829843	-15.9354873726756
