feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Blautia_argi	sample_type	paraffin_ctrl	-1.53752676930427	0.319938635288656	197	40	3.07220407448751e-06	1.71054074316805e-05
Anaerostipes_rhamnosivorans	sample_type	paraffin_ctrl	-1.08027830278139	0.22517103502168	197	32	3.18539372962259e-06	1.75865855492608e-05
Dialister_hominis	sample_type	paraffin_ctrl	-2.49259178038966	0.520060649505406	197	44	3.25293298799917e-06	1.77352221514454e-05
Burkholderia_diffusa	sample_type	paraffin_ctrl	-1.24261182078987	0.259311442983507	197	27	3.26630423184915e-06	1.77352221514454e-05
Burkholderia_sp._KBS0801	sample_type	paraffin_ctrl	-1.51652517619775	0.317264889918054	197	29	3.44520252659322e-06	1.85532627866536e-05
Brucella_melitensis	sample_type	paraffin_ctrl	-1.65754908614346	0.347119459101519	197	40	3.52023125603789e-06	1.8803186465178e-05
Burkholderia_latens	sample_type	paraffin_ctrl	-1.39588077008066	0.29318759532866	197	27	3.74788484858031e-06	1.98577447219134e-05
Veillonella_dispar	sample_type	paraffin_ctrl	-2.76075459480516	0.58347101144888	197	91	4.26985012557472e-06	2.24423322600207e-05
Erythrobacter_litoralis	sample_type	paraffin_ctrl	2.04730852700006	0.434146776658807	197	69	4.58020159867743e-06	2.38824797645323e-05
Enterococcus_durans	sample_type	paraffin_ctrl	-1.56056068525516	0.331308009503101	197	41	4.69056458329e-06	2.42653616631617e-05
Faecalibacterium_prausnitzii	sample_type	paraffin_ctrl	-2.38456685201289	0.506702546158428	197	35	4.77921901743063e-06	2.45308351129057e-05
Paracoccus_sp._Arc7.R13	sample_type	paraffin_ctrl	1.91972700571563	0.409016711147403	197	40	5.04993973018743e-06	2.57194604863034e-05
Clostridium_sp._SY8519	sample_type	paraffin_ctrl	-1.58891507072179	0.34019197300187	197	30	5.58274460269667e-06	2.8214332338244e-05
Prevotella_intermedia	sample_type	paraffin_ctrl	-1.65936590010382	0.356952923984413	197	39	6.14462075842668e-06	3.08169147960789e-05
Dialister_massiliensis	sample_type	paraffin_ctrl	-2.70081005827224	0.581411937412791	197	48	6.23738943571307e-06	3.10451883277537e-05
Aggregatibacter_aphrophilus	sample_type	paraffin_ctrl	-1.76170477399499	0.380219913750459	197	47	6.56857273818316e-06	3.23444167469876e-05
Sphingomonas_sp._LM7	sample_type	paraffin_ctrl	2.05950093094537	0.444586597182962	197	56	6.59688256331255e-06	3.23444167469876e-05
Anaerostipes_caccae	sample_type	paraffin_ctrl	-1.48303112303011	0.320283879463477	197	33	6.65542669067646e-06	3.23897432279588e-05
Enterococcus_faecium	sample_type	paraffin_ctrl	-2.08962202041942	0.453559264239432	197	99	7.3607754957128e-06	3.55590404462008e-05
Peptostreptococcaceae_bacterium_oral_taxon_929	sample_type	paraffin_ctrl	-1.96443897113909	0.427716042000816	197	36	7.83106472451536e-06	3.75548140438437e-05
Streptococcus_gwangjuense	sample_type	paraffin_ctrl	-2.74442032558952	0.597991944263895	197	125	7.94922770406199e-06	3.78452362432516e-05
Streptococcus_koreensis	sample_type	paraffin_ctrl	-1.92330561399888	0.419383214654304	197	94	8.06545816219153e-06	3.81223454140995e-05
Veillonella_rodentium	sample_type	paraffin_ctrl	-2.23226700449496	0.486954558816246	197	71	8.13175995983383e-06	3.81611878115059e-05
Prevotella_melaninogenica	sample_type	paraffin_ctrl	-1.86437952357228	0.407795271127866	197	49	8.57439818591161e-06	3.9953046866269e-05
Brevundimonas_sp._scallop	sample_type	paraffin_ctrl	1.66321807587668	0.365755114511195	197	27	9.52721697587729e-06	4.40801517827562e-05
Porphyromonas_cangingivalis	sample_type	paraffin_ctrl	-1.04274452816429	0.230846112413096	197	30	1.08472209626929e-05	4.98365326747499e-05
Peptoniphilus_ivorii	sample_type	paraffin_ctrl	-2.29017523013656	0.508412766245564	197	28	1.14413875710564e-05	5.18413216150626e-05
Sphingobium_baderi	sample_type	paraffin_ctrl	1.41811513688987	0.314781292844248	197	32	1.1415958589199e-05	5.18413216150626e-05
Streptococcus_anginosus	sample_type	paraffin_ctrl	-2.61833547895923	0.582286754773688	197	68	1.18338604237081e-05	5.32523719066865e-05
Ruminococcus_bicirculans_.ex_Wegman_et_al._2014.	sample_type	paraffin_ctrl	-1.30230016691984	0.290153548465073	197	27	1.22607647190129e-05	5.47981117033433e-05
Streptococcus_viridans	sample_type	paraffin_ctrl	-2.19214467929961	0.48970999905498	197	81	1.28964768602692e-05	5.72499006567354e-05
Ruthenibacterium_lactatiformans	sample_type	paraffin_ctrl	-2.29197696190195	0.518077927153356	197	34	1.6093761299543e-05	7.09637662671125e-05
Clostridiales_bacterium	sample_type	paraffin_ctrl	-1.92095055910765	0.435711923520736	197	25	1.71579075453956e-05	7.51516350488329e-05
