feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Acinetobacter	sample_type	paraffin_ctrl	0.927606413448862	0.75977218973981	176	87	0.22707101116306	0.356825874684809
Faecalibacterium	sample_type	paraffin_ctrl	-0.647694464542273	0.536527355710384	176	21	0.229751940980091	0.358599313286493
Blastomonas	sample_type	paraffin_ctrl	0.544675001619056	0.451398957206609	176	55	0.235998468006269	0.365876819526498
Vitreoscilla	sample_type	paraffin_ctrl	0.651727319122346	0.551334211020458	176	45	0.238859125000086	0.367843052500133
Leuconostoc	sample_type	paraffin_ctrl	-0.422393634870596	0.360419401130921	176	18	0.242819165406499	0.371465080853651
Lysinibacillus	sample_type	paraffin_ctrl	-0.382134967712432	0.339833941613361	176	30	0.266719264715976	0.405343093088096
Porphyromonas	sample_type	paraffin_ctrl	-0.615885799775184	0.554760764267225	176	45	0.274475389481972	0.413774409908268
Alkaliphilus	sample_type	paraffin_ctrl	-0.413598580647583	0.372207734579632	176	29	0.277137074810607	0.413774409908268
Glaesserella	sample_type	paraffin_ctrl	-0.31329005857756	0.286710327378956	176	28	0.27943206902896	0.413774409908268
Cytobacillus	sample_type	paraffin_ctrl	-0.403579828440128	0.369889537803035	176	25	0.278579159355717	0.413774409908268
Limosilactobacillus	sample_type	paraffin_ctrl	-0.52256563522824	0.480540814457385	176	24	0.283555269391357	0.417205523754162
Xanthomonas	sample_type	paraffin_ctrl	0.386285418776931	0.363356438402136	176	28	0.292871536649996	0.428185601051576
Methylobacterium	sample_type	paraffin_ctrl	0.92984804649444	0.903528570328903	176	87	0.306183031323077	0.444831951167489
Bosea	sample_type	paraffin_ctrl	-0.384630059704099	0.374455073261688	176	37	0.308911413615722	0.445990853407699
Synechococcus	sample_type	paraffin_ctrl	0.215861646873592	0.210263652473114	176	20	0.312634834834663	0.448563023893213
Pasteurellaceae_unclassified_family	sample_type	paraffin_ctrl	-0.199573867334277	0.200511684044064	176	18	0.321349007045708	0.458219880417028
Bordetella	sample_type	paraffin_ctrl	-0.295251311860254	0.299573446210954	176	39	0.325768214426034	0.461671518603766
